game_id,home_team,away_team,home_team_id,away_team_id,game_date,season_id,game_type,playoff_round,home_score,away_score,winner,video_id,video_url,_processed_timestamp,_updated_timestamp,_export_timestamp
16894,HollowBrook,Ace,N10003,N10002,2024-04-21T00:00:00,N20232024F,Regular,,10,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16893,Platinum,Nelson,N10008,N10004,2024-04-21T00:00:00,N20232024F,Regular,,8,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16892,Amos,Orphans,N10001,N10006,2024-04-21T00:00:00,N20232024F,Regular,,3,2,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16890,Platinum,Amos,N10008,N10001,2024-04-21T00:00:00,N20232024F,Regular,,3,7,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16895,Triple J,OS Offices,N10009,N10005,2024-04-21T00:00:00,N20232024F,Regular,,3,5,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16891,OS Offices,Ace,N10005,N10002,2024-04-14T00:00:00,N20232024F,Regular,,7,4,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16888,Triple J,HollowBrook,N10009,N10003,2024-04-14T00:00:00,N20232024F,Regular,,4,5,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16889,Nelson,Orphans,N10004,N10006,2024-04-14T00:00:00,N20232024F,Regular,,5,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16887,Orphans,OS Offices,N10006,N10005,2024-04-07T00:00:00,N20232024F,Regular,,2,5,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16886,HollowBrook,Platinum,N10003,N10008,2024-04-07T00:00:00,N20232024F,Regular,,4,6,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16885,Nelson,Ace,N10004,N10002,2024-04-07T00:00:00,N20232024F,Regular,,3,0,Nelson,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16884,Triple J,Amos,N10009,N10001,2024-04-07T00:00:00,N20232024F,Regular,,6,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16874,Ace,OS Offices,N10002,N10005,2024-03-31T00:00:00,N20232024F,Regular,,8,4,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16883,Orphans,Triple J,N10006,N10009,2024-03-24T00:00:00,N20232024F,Regular,,0,1,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16881,Nelson,HollowBrook,N10004,N10003,2024-03-24T00:00:00,N20232024F,Regular,,6,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16873,Platinum,Amos,N10008,N10001,2024-03-24T00:00:00,N20232024F,Regular,,5,5,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16880,Amos,Ace,N10001,N10002,2024-03-17T00:00:00,N20232024F,Regular,,4,8,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16872,Nelson,Orphans,N10004,N10006,2024-03-17T00:00:00,N20232024F,Regular,,2,5,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16871,Amos,Orphans,N10001,N10006,2024-03-10T00:00:00,N20232024F,Regular,,3,5,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16875,Triple J,HollowBrook,N10009,N10003,2024-03-10T00:00:00,N20232024F,Regular,,3,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16868,Platinum,Nelson,N10008,N10004,2024-03-03T00:00:00,N20232024F,Regular,,5,3,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16870,Triple J,OS Offices,N10009,N10005,2024-03-03T00:00:00,N20232024F,Regular,,4,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16869,Ace,HollowBrook,N10002,N10003,2024-03-03T00:00:00,N20232024F,Regular,,3,5,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16867,HollowBrook,Amos,N10003,N10001,2024-02-25T00:00:00,N20232024F,Regular,,5,3,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16866,Nelson,OS Offices,N10004,N10005,2024-02-25T00:00:00,N20232024F,Regular,,3,10,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16865,Triple J,Platinum,N10009,N10008,2024-02-25T00:00:00,N20232024F,Regular,,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16864,Ace,Orphans,N10002,N10006,2024-02-25T00:00:00,N20232024F,Regular,,2,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16882,OS Offices,Platinum,N10005,N10008,2024-02-24T00:00:00,N20232024F,Regular,,3,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16863,HollowBrook,Platinum,N10003,N10008,2024-02-18T00:00:00,N20232024F,Regular,,4,0,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16862,Ace,Nelson,N10002,N10004,2024-02-11T00:00:00,N20232024F,Regular,,10,7,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16858,Nelson,HollowBrook,N10004,N10003,2024-02-11T00:00:00,N20232024F,Regular,,0,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16860,Orphans,OS Offices,N10006,N10005,2024-02-04T00:00:00,N20232024F,Regular,,0,3,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16857,Ace,Amos,N10002,N10001,2024-02-04T00:00:00,N20232024F,Regular,,3,7,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16861,Triple J,Amos,N10009,N10001,2024-02-04T00:00:00,N20232024F,Regular,,0,5,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16859,OS Offices,Platinum,N10005,N10008,2024-01-28T00:00:00,N20232024F,Regular,,6,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16856,Orphans,Triple J,N10006,N10009,2024-01-28T00:00:00,N20232024F,Regular,,6,2,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16855,Amos,Nelson,N10001,N10004,2024-01-21T00:00:00,N20232024F,Regular,,6,2,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16854,Platinum,Orphans,N10008,N10006,2024-01-21T00:00:00,N20232024F,Regular,,4,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16853,OS Offices,HollowBrook,N10005,N10003,2024-01-21T00:00:00,N20232024F,Regular,,5,4,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16852,Triple J,Ace,N10009,N10002,2024-01-21T00:00:00,N20232024F,Regular,,7,7,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16847,OS Offices,Nelson,N10005,N10004,2024-01-07T00:00:00,N20232024F,Regular,,3,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16851,Platinum,Ace,N10008,N10002,2024-01-07T00:00:00,N20232024F,Regular,,7,7,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16850,Nelson,Triple J,N10004,N10009,2024-01-07T00:00:00,N20232024F,Regular,,0,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16849,Amos,OS Offices,N10001,N10005,2024-01-07T00:00:00,N20232024F,Regular,,5,3,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10034,Orphans,HollowBrook,N10006,N10003,2024-01-07T00:00:00,N20232024F,Regular,,8,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16846,HollowBrook,Amos,N10003,N10001,2023-12-31T00:00:00,N20232024F,Regular,,1,7,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16830,Ace,Triple J,N10002,N10009,2023-12-31T00:00:00,N20232024F,Regular,,2,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16845,Orphans,Ace,N10006,N10002,2023-12-24T00:00:00,N20232024F,Regular,,6,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16842,Amos,OS Offices,N10001,N10005,2023-12-24T00:00:00,N20232024F,Regular,,3,9,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16829,OS Offices,HollowBrook,N10005,N10003,2023-12-24T00:00:00,N20232024F,Regular,,5,5,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16841,Orphans,HollowBrook,N10006,N10003,2023-12-17T00:00:00,N20232024F,Regular,,9,5,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16844,Triple J,Platinum,N10009,N10008,2023-12-17T00:00:00,N20232024F,Regular,,2,8,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16828,Amos,Nelson,N10001,N10004,2023-12-17T00:00:00,N20232024F,Regular,,7,0,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16840,Platinum,Ace,N10008,N10002,2023-12-10T00:00:00,N20232024F,Regular,,7,6,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16843,Nelson,Triple J,N10004,N10009,2023-12-10T00:00:00,N20232024F,Regular,,3,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16827,Platinum,Amos,N10008,N10001,2023-12-10T00:00:00,N20232024F,Regular,,5,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16826,Nelson,Orphans,N10004,N10006,2023-12-03T00:00:00,N20232024F,Regular,,5,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16839,Nelson,Ace,N10004,N10002,2023-12-03T00:00:00,N20232024F,Regular,,3,6,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16838,Amos,Triple J,N10001,N10009,2023-12-03T00:00:00,N20232024F,Regular,,2,4,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16837,Orphans,OS Offices,N10006,N10005,2023-12-03T00:00:00,N20232024F,Regular,,6,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16836,HollowBrook,Platinum,N10003,N10008,2023-12-03T00:00:00,N20232024F,Regular,,3,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16824,Ace,OS Offices,N10002,N10005,2023-11-26T00:00:00,N20232024F,Regular,,3,5,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16834,Amos,Ace,N10001,N10002,2023-11-26T00:00:00,N20232024F,Regular,,8,3,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16823,Ace,HollowBrook,N10002,N10003,2023-11-19T00:00:00,N20232024F,Regular,,5,6,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16833,Orphans,Triple J,N10006,N10009,2023-11-19T00:00:00,N20232024F,Regular,,3,3,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16832,OS Offices,Platinum,N10005,N10008,2023-11-19T00:00:00,N20232024F,Regular,,1,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10033,Nelson,HollowBrook,N10004,N10003,2023-11-12T00:00:00,N20232024F,Regular,,4,3,Nelson,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16822,Platinum,Nelson,N10008,N10004,2023-11-12T00:00:00,N20232024F,Regular,,7,3,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16831,Platinum,Orphans,N10008,N10006,2023-11-12T00:00:00,N20232024F,Regular,,3,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16821,Amos,Orphans,N10001,N10006,2023-11-05T00:00:00,N20232024F,Regular,,5,2,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16819,HollowBrook,Amos,N10003,N10001,2023-11-05T00:00:00,N20232024F,Regular,,7,7,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10032,Triple J,HollowBrook,N10009,N10003,2023-11-05T00:00:00,N20232024F,Regular,,4,5,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16816,OS Offices,Nelson,N10005,N10004,2023-11-05T00:00:00,N20232024F,Regular,,7,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16818,Ace,Orphans,N10002,N10006,2023-10-29T00:00:00,N20232024F,Regular,,5,4,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16815,OS Offices,Amos,N10005,N10001,2023-10-29T00:00:00,N20232024F,Regular,,4,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16820,Triple J,OS Offices,N10009,N10005,2023-10-29T00:00:00,N20232024F,Regular,,2,4,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16813,Ace,Platinum,N10002,N10008,2023-10-22T00:00:00,N20232024F,Regular,,8,5,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16817,Triple J,Platinum,N10009,N10008,2023-10-22T00:00:00,N20232024F,Regular,,5,7,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16812,Nelson,Triple J,N10004,N10009,2023-10-15T00:00:00,N20232024F,Regular,,3,3,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16810,Orphans,OS Offices,N10006,N10005,2023-10-15T00:00:00,N20232024F,Regular,,7,4,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10031,Orphans,HollowBrook,N10006,N10003,2023-10-15T00:00:00,N20232024F,Regular,,4,3,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10002,Platinum,Ace,N10008,N10002,2023-10-15T00:00:00,N20232024F,Regular,,8,1,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16807,Ace,Amos,N10002,N10001,2023-10-08T00:00:00,N20232024F,Regular,,3,2,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16811,Triple J,Platinum,N10009,N10008,2023-10-08T00:00:00,N20232024F,Regular,,9,4,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16809,Amos,HollowBrook,N10001,N10003,2023-10-08T00:00:00,N20232024F,Regular,,4,6,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16805,OS Offices,Platinum,N10005,N10008,2023-10-08T00:00:00,N20232024F,Regular,,3,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10001,Ace,Nelson,N10002,N10004,2023-10-08T00:00:00,N20232024F,Regular,,4,7,Nelson,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16802,HollowBrook,Ace,N10003,N10002,2023-10-08T00:00:00,N20232024F,Regular,,3,6,Ace,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16801,Amos,Nelson,N10001,N10004,2023-10-01T00:00:00,N20232024F,Regular,,5,3,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16806,Orphans,Triple J,N10006,N10009,2023-10-01T00:00:00,N20232024F,Regular,,4,6,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16804,HollowBrook,Nelson,N10003,N10004,2023-10-01T00:00:00,N20232024F,Regular,,4,4,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16799,Nelson,Orphans,N10004,N10006,2023-10-01T00:00:00,N20232024F,Regular,,1,5,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16796,Platinum,Amos,N10008,N10001,2023-10-01T00:00:00,N20232024F,Regular,,5,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16798,HollowBrook,Triple J,N10003,N10009,2023-09-24T00:00:00,N20232024F,Regular,,5,3,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16795,Platinum,Nelson,N10008,N10004,2023-09-24T00:00:00,N20232024F,Regular,,6,3,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16803,OS Offices,Triple J,N10005,N10009,2023-09-24T00:00:00,N20232024F,Regular,,6,2,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16800,Platinum,Orphans,N10008,N10006,2023-09-24T00:00:00,N20232024F,Regular,,2,4,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16794,Amos,Orphans,N10001,N10006,2023-09-17T00:00:00,N20232024F,Regular,,3,3,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16797,OS Offices,Ace,N10005,N10002,2023-09-17T00:00:00,N20232024F,Regular,,5,5,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16793,Triple J,Ace,N10009,N10002,2023-09-10T00:00:00,N20232024F,Regular,,7,7,TIE,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16789,OS Offices,Nelson,N10005,N10004,2023-09-10T00:00:00,N20232024F,Regular,,4,1,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10030,OS Offices,HollowBrook,N10005,N10003,2023-09-10T00:00:00,N20232024F,Regular,,8,6,OS Offices,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16788,HollowBrook,Amos,N10003,N10001,2023-09-03T00:00:00,N20232024F,Regular,,3,7,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16791,Orphans,Ace,N10006,N10002,2023-09-03T00:00:00,N20232024F,Regular,,4,1,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16790,Triple J,Platinum,N10009,N10008,2023-09-03T00:00:00,N20232024F,Regular,,4,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16785,Nelson,Triple J,N10004,N10009,2023-09-03T00:00:00,N20232024F,Regular,,4,1,Nelson,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16784,Amos,OS Offices,N10001,N10005,2023-08-27T00:00:00,N20232024F,Regular,,10,3,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16787,HollowBrook,Orphans,N10003,N10006,2023-08-27T00:00:00,N20232024F,Regular,,2,4,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16786,Ace,Platinum,N10002,N10008,2023-08-27T00:00:00,N20232024F,Regular,,2,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16782,Orphans,OS Offices,N10006,N10005,2023-08-27T00:00:00,N20232024F,Regular,,10,6,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16783,Amos,Triple J,N10001,N10009,2023-08-20T00:00:00,N20232024F,Regular,,5,2,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16781,HollowBrook,Ace,N10003,N10002,2023-08-20T00:00:00,N20232024F,Regular,,10,2,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16780,Platinum,Nelson,N10008,N10004,2023-08-20T00:00:00,N20232024F,Regular,,9,1,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16779,HollowBrook,Nelson,N10003,N10004,2023-08-13T00:00:00,N20232024F,Regular,,7,1,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16778,OS Offices,Triple J,N10005,N10009,2023-08-13T00:00:00,N20232024F,Regular,,2,5,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16777,Orphans,Platinum,N10006,N10008,2023-08-13T00:00:00,N20232024F,Regular,,2,4,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
16776,Ace,Amos,N10002,N10001,2023-08-13T00:00:00,N20232024F,Regular,,4,8,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10029,Triple J,HollowBrook,N10009,N10003,2023-05-07T00:00:00,N20222023F,Playoffs,Championship,0,4,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10060,Triple J,Orphans,N10009,N10006,2023-05-04T00:00:00,N20222023F,Playoffs,RoundRobin,4,3,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10028,HollowBrook,Orphans,N10003,N10006,2023-05-02T00:00:00,N20222023F,Playoffs,RoundRobin,6,1,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10059,Triple J,Platinum,N10009,N10008,2023-05-02T00:00:00,N20222023F,Playoffs,RoundRobin,3,1,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10044,Triple J,Nelson,N10009,N10004,2023-04-30T00:00:00,N20222023F,Playoffs,RoundRobin,5,1,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10013,Platinum,Amos,N10008,N10001,2023-04-30T00:00:00,N20222023F,Playoffs,RoundRobin,7,2,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10043,Nelson,OS Offices,N10004,N10005,2023-04-27T00:00:00,N20222023F,Playoffs,RoundRobin,8,3,Nelson,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10012,Canada,Amos,N10012,N10001,2023-04-27T00:00:00,N20222023F,Playoffs,RoundRobin,4,5,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10058,Platinum,Orphans,N10008,N10006,2023-04-25T00:00:00,N20222023F,Playoffs,RoundRobin,3,5,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10027,HollowBrook,Triple J,N10003,N10009,2023-04-25T00:00:00,N20222023F,Playoffs,RoundRobin,9,0,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10042,Nelson,Orphans,N10004,N10006,2023-04-23T00:00:00,N20222023F,Playoffs,RoundRobin,1,8,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10011,Triple J,Amos,N10009,N10001,2023-04-23T00:00:00,N20222023F,Playoffs,RoundRobin,4,2,Triple J,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10026,Canada,HollowBrook,N10012,N10003,2023-04-23T00:00:00,N20222023F,Playoffs,RoundRobin,1,7,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10050,OS Offices,Platinum,N10005,N10008,2023-04-23T00:00:00,N20222023F,Playoffs,RoundRobin,3,5,Platinum,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
15169,Platinum,HollowBrook,N10008,N10003,2023-04-16T00:00:00,N20222023F,Regular,,4,6,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10057,Canada,Platinum,N10012,N10008,2023-04-16T00:00:00,N20222023F,Regular,,9,6,Canada,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10041,Orphans,Nelson,N10006,N10004,2023-04-16T00:00:00,N20222023F,Regular,,8,4,Orphans,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10025,HollowBrook,Triple J,N10003,N10009,2023-04-16T00:00:00,N20222023F,Regular,,7,2,HollowBrook,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
10010,Amos,OS Offices,N10001,N10005,2023-04-16T00:00:00,N20222023F,Regular,,4,3,Amos,,,2025-12-20 00:43:11,2025-12-20T01:05:11.633450,2025-12-20T01:05:41.311350
