event_id,game_id,period,period_id,event_type,event_type_id,event_detail,event_detail_id,event_detail_2,event_detail_2_id,event_successful,success_id,event_team_zone,event_zone_id,sequence_key,play_key,event_chain_key,tracking_event_key,shift_key,linked_event_key,home_team,home_team_id,away_team,away_team_id,duration,event_player_ids,opp_player_ids,event_start_min,event_start_sec,event_end_min,event_end_sec,time_start_total_seconds,time_end_total_seconds,event_running_start,event_running_end,running_video_time,period_start_total_running_seconds,running_intermission_duration,team_venue,team_venue_abv,player_team,home_team_zone,away_team_zone,player_role,side_of_puck,role_number,role_abrev,player_game_number,strength,play_detail1,play_detail_2,play_detail_successful,pressured_pressurer,puck_x_start,puck_y_start,puck_x_end,puck_y_end,player_x,player_y,is_goal,is_highlight,player_name,season_id,position_id,shot_type_id,zone_entry_type_id,zone_exit_type_id,stoppage_type_id,giveaway_type_id,takeaway_type_id,turnover_type_id,pass_type_id,time_bucket_id,strength_id,cycle_key,is_cycle,is_rush,is_rebound,is_breakout,is_zone_entry,is_zone_exit,is_shot,is_save,is_turnover,is_giveaway,is_takeaway,is_faceoff,is_penalty,is_blocked_shot,is_missed_shot,is_deflected,is_sog,shot_outcome_id,pass_outcome_id,save_outcome_id,zone_outcome_id,is_scoring_chance,is_high_danger,is_pressured,danger_level,danger_level_id,scoring_chance_key,rush_key,rush_outcome
EV1896902475,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,o,ZN01,SQ1896900092,PL1896909204,EC18969002475,TV1896902475,SH1896900090,,Platinum,N10008,Velodrome,N10010,2.0,P100001,P100023,3.0,40.0,3.0,38.0,220.0,218.0,3151.0,3158.0,3156.0,2296.0,136.0,Away,a,Velodrome,d,o,event_player_1,Offensive,1,e,70.0,5v5,,,,,,,,,,,0,,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189691475,zone_entry
EV1896902484,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,o,ZN01,SQ1896900092,PL1896909206,EC18969002484,TV1896902484,SH1896900090,,Platinum,N10008,Velodrome,N10010,2.0,P100117,P100108,3.0,30.0,3.0,28.0,210.0,208.0,3161.0,3168.0,3166.0,2296.0,136.0,Home,h,Platinum,o,d,event_player_1,Offensive,1,e,45.0,5v5,,,,1.0,,,,,,,0,,Keegan Mantaro,N20252026F,5.0,,ZE0010,,,,,,,TB04,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1,,,,RU189691484,zone_entry
EV1896902502,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entryfailed,,ZoneEntry_Rush,ED298,u,SC02,n,ZN03,SQ1896900169,PL1896916908,EC18969002502,TV1896909219,SH1896900091,LV1896909219,Platinum,N10008,Velodrome,N10010,0.0,P100198,P100210,2.0,47.0,,,167.0,167.0,3204.0,3209.0,3209.0,2296.0,136.0,Away,a,Velodrome,n,n,event_player_1,Offensive,1,e,84.0,5v5,AttemptedEntryRush,,u,1.0,,,,,,,0,,Maxwell Donaty,N20252026F,5.0,,ZE0010,,,,,,,TB04,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO02,0,0,1,,,,RU189691502,zone_entry
EV1896902505,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,u,SC02,o,ZN01,SQ1896900096,PL1896909602,EC18969002505,TV1896902505,SH1896900091,,Platinum,N10008,Velodrome,N10010,1.0,P100039,P100022,2.0,39.0,2.0,38.0,159.0,158.0,3212.0,3218.0,3217.0,2296.0,136.0,Away,a,Velodrome,d,o,event_player_1,Offensive,1,e,75.0,5v5,,,,,,,,,,,0,,Nicole Downs,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189691505,zone_entry
EV1896902531,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900096,PL1896909608,EC18969002531,TV1896902531,SH1896900092,,Platinum,N10008,Velodrome,N10010,1.0,P100161,,1.0,59.0,1.0,58.0,119.0,118.0,3252.0,3258.0,3257.0,2296.0,136.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,49.0,5v5,,,,,,,,,,,0,,Galen Wood,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189691531,other
EV1896902533,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,u,SC02,o,ZN01,SQ1896900096,PL1896909610,EC18969002533,TV1896902533,SH1896900093,,Platinum,N10008,Velodrome,N10010,2.0,P100161,"P100210,P100222",1.0,55.0,1.0,53.0,115.0,113.0,3256.0,3263.0,3261.0,2296.0,136.0,Away,a,Velodrome,d,o,event_player_1,Offensive,1,e,49.0,5v5,,,,1.0,,,,,,,0,,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB05,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1,,,,RU189691533,zone_entry
EV1896902536,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900096,PL1896909613,EC18969002536,TV1896902536,SH1896900093,,Platinum,N10008,Velodrome,N10010,1.0,P100192,,1.0,51.0,1.0,50.0,111.0,110.0,3260.0,3266.0,3265.0,2296.0,136.0,Home,h,Platinum,d,o,event_player_1,Offensive,1,e,53.0,5v5,,,,,,,,,,,0,,Chris Premo,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189691536,other
EV1896902545,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,o,ZN01,SQ1896900096,PL1896909619,EC18969002545,TV1896902545,SH1896900094,,Platinum,N10008,Velodrome,N10010,3.0,P100001,P100030,1.0,38.0,1.0,35.0,98.0,95.0,3273.0,3281.0,3278.0,2296.0,136.0,Away,a,Velodrome,d,o,event_player_1,Offensive,1,e,70.0,5v5,DriveWide,,s,1.0,,,,,,,0,,Sam Downs,N20252026F,4.0,,ZE0010,,,,,,,TB05,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,1,,,,RU189691545,zone_entry
EV1896902584,18969,3,P03,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,d,ZN02,SQ1896900103,PL1896910302,EC18969002584,TV1896902584,SH1896900098,,Platinum,N10008,Velodrome,N10010,1.0,P100201,P100022,0.0,20.0,0.0,19.0,20.0,19.0,3419.0,3425.0,3424.0,2364.0,204.0,Away,a,Velodrome,o,d,event_player_1,Offensive,1,e,42.0,5v5,,,,1.0,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB05,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,1,,,,RU189691584,other
EV1897701017,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700004,PL1897700403,EC18977001017,TV1897701017,SH1897700001,,Velodrome,N10010,HollowBrook,N10003,2.0,"P100084,P100088,P100097",P100159,17.0,12.0,17.0,10.0,1032.0,1030.0,43.0,50.0,48.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,11.0,5v5,,,,,,,,,,,0,,Ty Smith,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771611,zone_entry
EV1897701028,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700004,PL1897700410,EC18977001028,TV1897701028,SH1897700002,,Velodrome,N10010,HollowBrook,N10003,2.0,P100088,,16.0,45.0,16.0,43.0,1005.0,1003.0,70.0,77.0,75.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771622,zone_entry
EV1897701030,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700004,PL1897700411,EC18977001030,TV1897701030,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,1.0,P100088,P100159,16.0,40.0,16.0,39.0,1000.0,999.0,75.0,81.0,80.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771624,zone_entry
EV1897701044,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700802,EC18977001044,TV1897701044,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,5.0,P100201,P100100,15.0,32.0,15.0,27.0,932.0,927.0,143.0,153.0,148.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771638,zone_entry
EV1897701046,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700803,EC18977001046,TV1897701046,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100002,P100201,P100230","P100047,P100123,P100211",15.0,25.0,15.0,22.0,925.0,922.0,150.0,158.0,155.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB01,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771640,zone_entry
EV1897701055,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700806,EC18977001055,TV1897701055,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,6.0,P100047,"P100002,P100070",15.0,0.0,14.0,54.0,900.0,894.0,175.0,186.0,180.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,,ZX0010,,,,,,TB01,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771649,other
EV1897701057,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700807,EC18977001057,TV1897701057,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,1.0,P100047,P100097,14.0,42.0,14.0,41.0,882.0,881.0,193.0,199.0,198.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771651,zone_entry
EV1897701063,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700809,EC18977001063,TV1897701063,SH1897700003,,Velodrome,N10010,HollowBrook,N10003,2.0,P100070,,14.0,44.0,14.0,42.0,884.0,882.0,191.0,198.0,196.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,52.0,5v5,,,,,,,,,,,0,,Hayden Perea,N20252026F,5.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771657,other
EV1897701065,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700810,EC18977001065,TV1897701065,SH1897700004,,Velodrome,N10010,HollowBrook,N10003,3.0,P100070,,14.0,41.0,14.0,38.0,881.0,878.0,194.0,202.0,199.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,52.0,5v5,,,,,,,,,,,0,,Hayden Perea,N20252026F,5.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771659,zone_entry
EV1897701072,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700008,PL1897700813,EC18977001072,TV1897701072,SH1897700004,,Velodrome,N10010,HollowBrook,N10003,5.0,P100088,,14.0,24.0,14.0,19.0,864.0,859.0,211.0,221.0,216.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771666,other
EV1897701075,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700008,PL1897700814,EC18977001075,TV1897701075,SH1897700004,,Velodrome,N10010,HollowBrook,N10003,1.0,"P100049,P100084","P100070,P100105",14.0,15.0,14.0,14.0,855.0,854.0,220.0,226.0,225.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,40.0,5v5,,,,,,,,,,,0,,Kirk Moore,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771669,zone_entry
EV1897701086,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700010,PL1897701002,EC18977001086,TV1897701086,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100105,P100132,P100224","P100038,P100084,P100086",13.0,38.0,13.0,35.0,818.0,815.0,257.0,265.0,262.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,9.0,5v5,,,,,,,,,,,0,,Ronnie Pinnell,N20252026F,5.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771680,zone_entry
EV1897701100,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700012,PL1897701204,EC18977001100,TV1897701100,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,3.0,P100088,P100224,12.0,43.0,12.0,40.0,763.0,760.0,312.0,320.0,317.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771694,other
EV1897701102,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700012,PL1897701205,EC18977001102,TV1897701102,SH1897700005,,Velodrome,N10010,HollowBrook,N10003,1.0,"P100084,P100088",P100105,12.0,37.0,12.0,36.0,757.0,756.0,318.0,324.0,323.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771696,zone_entry
EV1897701132,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700012,PL1897701219,EC18977001132,TV1897701132,SH1897700008,,Velodrome,N10010,HollowBrook,N10003,2.0,"P100039,P100161","P100038,P100086,P100100",11.0,46.0,11.0,44.0,706.0,704.0,369.0,376.0,374.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,49.0,5v5,,,,,,,,,,,0,,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771726,zone_entry
EV1897701146,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700012,PL1897701225,EC18977001146,TV1897701146,SH1897700008,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100047,P100097",P100159,11.0,28.0,11.0,25.0,688.0,685.0,387.0,395.0,392.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771740,zone_entry
EV1897701171,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700012,PL1897701235,EC18977001171,TV1897701171,SH1897700009,,Velodrome,N10010,HollowBrook,N10003,2.0,,P100047,10.0,49.0,10.0,47.0,649.0,647.0,426.0,433.0,431.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,84.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,,ZX0010,,,,,,TB02,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771765,other
EV1897701173,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700012,PL1897701236,EC18977001173,TV1897701173,SH1897700009,,Velodrome,N10010,HollowBrook,N10003,1.0,P100161,"P100100,P100123",10.0,45.0,10.0,44.0,645.0,644.0,430.0,436.0,435.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,84.0,5v5,,,,,,,,,,,0,,Galen Wood,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771767,zone_entry
EV1897701187,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700014,PL1897701408,EC18977001187,TV1897701187,SH1897700010,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100047,P100100","P100039,P100161",10.0,11.0,10.0,8.0,611.0,608.0,464.0,472.0,469.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,ZE0010,,,,,,,TB02,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771781,zone_entry
EV1897701197,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700016,PL1897701604,EC18977001197,TV1897701197,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100084,P100088","P100097,P100159,P100230",9.0,20.0,9.0,17.0,560.0,557.0,515.0,523.0,520.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,11.0,5v5,,,,,,,,,,,0,,Ty Smith,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0004,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771791,zone_entry
EV1897701209,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700016,PL1897701606,EC18977001209,TV1897701209,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,3.0,P100201,"P100084,P100088",8.0,55.0,8.0,52.0,535.0,532.0,540.0,548.0,545.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,,ZX0010,,,,,,TB03,STR0004,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771803,other
EV1897701211,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700016,PL1897701607,EC18977001211,TV1897701211,SH1897700011,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100201,P100230","P100088,P100123,P100211",8.0,50.0,8.0,47.0,530.0,527.0,545.0,553.0,550.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,42.0,5v5,,,,,,,,,,,0,,Garrett Ashcroft,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0004,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771805,zone_entry
EV1897701238,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700016,PL1897701615,EC18977001238,TV1897701238,SH1897700014,,Velodrome,N10010,HollowBrook,N10003,3.0,"P100084,P100097","P100070,P100105",8.0,5.0,8.0,2.0,485.0,482.0,590.0,598.0,595.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,11.0,5v5,,,,,,,,,,,0,,Ty Smith,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0004,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771832,zone_entry
EV1897701256,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700018,PL1897701803,EC18977001256,TV1897701256,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,1.0,P100038,,7.0,10.0,7.0,9.0,430.0,429.0,645.0,651.0,650.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,5.0,5v5,,,,,,,,,,,0,,Kevin Moore,N20252026F,5.0,,,ZX0010,,,,,,TB03,STR0004,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771850,other
EV1897701258,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700018,PL1897701804,EC18977001258,TV1897701258,SH1897700015,,Velodrome,N10010,HollowBrook,N10003,3.0,P100047,,7.0,8.0,7.0,5.0,428.0,425.0,647.0,655.0,652.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,13.0,5v5,,,,,,,,,,,0,,Nathan Watts,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0004,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771852,zone_entry
EV1897701306,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700020,PL1897702002,EC18977001306,TV1897701306,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,1.0,"P100084,P100088,P100091","P100070,P100159",5.0,20.0,5.0,19.0,320.0,319.0,755.0,761.0,760.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771900,zone_entry
EV1897701314,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700020,PL1897702006,EC18977001314,TV1897701314,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,5.0,P100088,P100132,5.0,2.0,4.0,57.0,302.0,297.0,773.0,783.0,778.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,ZE0010,,,,,,,TB03,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771908,zone_entry
EV1897701320,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700020,PL1897702008,EC18977001320,TV1897701320,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,2.0,P100224,,4.0,47.0,4.0,45.0,287.0,285.0,788.0,795.0,793.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,61.0,5v5,,,,,,,,,,,0,,Kaitlyn Shain,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771914,other
EV1897701322,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Entry,,ZoneEntry_Rush,ED298,s,SC01,,,SQ1897700020,PL1897702009,EC18977001322,TV1897701322,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,1.0,"P100132,P100224","P100084,P100123",4.0,41.0,4.0,40.0,281.0,280.0,794.0,800.0,799.0,0.0,0.0,Home,h,Velodrome,,,event_player_1,Offensive,1,e,61.0,5v5,,,,,,,,,,,0,,Kaitlyn Shain,N20252026F,4.0,,ZE0010,,,,,,,TB04,STR0001,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,ZO01,0,0,0,,,,RU189771916,zone_entry
EV1897701338,18977,1,P01,Zone_Entry_Exit,ET0006,Zone_Exit,,ZoneExit_Rush,ED2110,s,SC01,,,SQ1897700020,PL1897702012,EC18977001338,TV1897701338,SH1897700018,,Velodrome,N10010,HollowBrook,N10003,1.0,P100088,,4.0,25.0,4.0,24.0,265.0,264.0,810.0,816.0,815.0,0.0,0.0,Away,a,HollowBrook,Neutral,Neutral,event_player_1,Offensive,1,e,19.0,5v5,,,,,,,,,,,0,,Hayden Smith,N20252026F,4.0,,,ZX0010,,,,,,TB04,STR0001,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,ZO03,0,0,0,,,,RU189771932,other
